place,product,date,cost,competitors_mean_price,hot,rain,snow
Кеджистан,Целебные травы,2218-12-24,12.779605394029605,17.76116652257125,0,0,0
Кеджистан,Целебные травы,2218-12-25,12.816636141620569,17.761232877775686,0,0,0
Кеджистан,Целебные травы,2218-12-26,12.76553692472895,17.796839966525937,0,0,0
Кеджистан,Эльфийская пыльца,2218-09-28,17.893503791044047,31.398857003185746,1,0,0
Кеджистан,Эльфийская пыльца,2218-09-29,17.504101849741183,31.289467089167946,0,0,0
Кеджистан,Эльфийская пыльца,2218-09-30,17.369828832968967,31.379356819609598,0,0,1
Кеджистан,Эльфийская пыльца,2218-10-01,17.410087499973756,31.40455171146761,0,0,0
Кеджистан,Эльфийская пыльца,2218-10-02,17.393938850374326,31.415755626819497,0,0,0
Кеджистан,Эльфийская пыльца,2218-10-03,17.531261243211382,31.38561024033116,1,0,0
Кеджистан,Эльфийская пыльца,2218-10-04,17.625243040417338,31.386243001616698,0,0,0
Кеджистан,Эльфийская пыльца,2218-10-05,17.822539072905663,31.503228235608706,0,0,1
Кеджистан,Эльфийская пыльца,2218-10-06,17.683107800451037,31.401092842769156,0,1,0
Кеджистан,Эльфийская пыльца,2218-10-07,17.78618471390587,31.498260225688348,0,0,0
Кеджистан,Эльфийская пыльца,2218-10-08,18.044292637321245,31.530631234306167,0,0,1
Кеджистан,Эльфийская пыльца,2218-10-09,18.220169009124533,31.548785978555596,0,0,0
Кеджистан,Эльфийская пыльца,2218-10-10,18.518101837407087,31.52524615296532,0,0,0
Кеджистан,Эльфийская пыльца,2218-10-11,18.73657913114056,31.532025779488013,0,0,1
Кеджистан,Эльфийская пыльца,2218-10-12,19.018577767572232,31.65459493876992,0,0,0
Кеджистан,Эльфийская пыльца,2218-10-13,18.921504998058627,31.557387882717563,1,0,0
Кеджистан,Эльфийская пыльца,2218-10-14,19.023245243268608,31.658749091804662,1,0,0
Кеджистан,Эльфийская пыльца,2218-10-15,19.236210788639358,31.69451601400131,0,0,1
Кеджистан,Эльфийская пыльца,2218-10-16,19.324275320917497,31.715222287936275,0,0,0
Кеджистан,Эльфийская пыльца,2218-10-17,19.494081801817522,31.693361059043642,0,0,0
Кеджистан,Эльфийская пыльца,2218-10-18,19.54763022686618,31.700936270728484,0,0,0
Кеджистан,Эльфийская пыльца,2218-10-19,19.63247290043565,31.82342648852903,0,0,0
Кеджистан,Эльфийская пыльца,2218-10-20,19.311532978267966,31.72529265023812,0,0,1
Кеджистан,Эльфийская пыльца,2218-10-21,19.169002285158005,31.82492331798317,1,0,0
Кеджистан,Эльфийская пыльца,2218-10-22,19.124221090488522,31.858216193440118,0,0,0
Кеджистан,Эльфийская пыльца,2218-10-23,18.94842345642626,31.875779734388768,0,1,0
Кеджистан,Эльфийская пыльца,2218-10-24,18.855844802144876,31.850194526958415,0,1,0
Кеджистан,Эльфийская пыльца,2218-10-25,18.656102710550314,31.853562350085884,0,0,1
Кеджистан,Эльфийская пыльца,2218-10-26,18.504184266576885,31.971467551660538,1,0,0
Кеджистан,Эльфийская пыльца,2218-10-27,17.97006136073764,31.868482196430325,1,0,0
Кеджистан,Эльфийская пыльца,2218-10-28,17.644395515042625,31.96310863203929,0,1,0
Кеджистан,Эльфийская пыльца,2218-10-29,17.452240178668802,31.991358306401906,1,0,0
Кеджистан,Эльфийская пыльца,2218-10-30,17.16962894304344,32.00395074592963,0,1,0
Кеджистан,Эльфийская пыльца,2218-10-31,17.014550592686565,31.973572417817994,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-01,16.799225612592082,31.97242347712113,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-02,16.68002025932591,32.08617707619902,0,0,1
Кеджистан,Эльфийская пыльца,2218-11-03,16.22702159499253,31.979482746649847,0,1,0
Кеджистан,Эльфийская пыльца,2218-11-04,16.02973610223789,32.07090754115167,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-05,16.010819956418715,32.09651379902141,0,0,1
Кеджистан,Эльфийская пыльца,2218-11-06,15.942728600036162,32.10705746471278,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-07,16.038784821877687,32.07524669063868,0,1,0
Кеджистан,Эльфийская пыльца,2218-11-08,16.105577387791882,32.07328872173805,0,1,0
Кеджистан,Эльфийская пыльца,2218-11-09,16.293022969469003,32.18684972469603,0,0,1
Кеджистан,Эльфийская пыльца,2218-11-10,16.164110716855056,32.08055904664959,0,1,0
Кеджистан,Эльфийская пыльца,2218-11-11,16.300787459384537,32.17295155554384,0,0,1
Кеджистан,Эльфийская пыльца,2218-11-12,16.617886528537284,32.200046882169396,0,0,1
Кеджистан,Эльфийская пыльца,2218-11-13,16.87998245336199,32.212549441937085,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-14,17.292665177088864,32.18310891113546,1,0,0
Кеджистан,Эльфийская пыльца,2218-11-15,17.655140279138962,32.18386909440996,1,0,0
Кеджистан,Эльфийская пыльца,2218-11-16,18.11048253044826,32.30042978382918,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-17,18.215557001545523,32.19735303169938,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-18,18.547061013309126,32.29310742837984,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-19,19.015585785880912,32.32364914792697,0,0,1
Кеджистан,Эльфийская пыльца,2218-11-20,19.382576568733167,32.339623587715295,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-21,19.851682192172316,32.313627231679334,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-22,20.221398647473983,32.31775763707298,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-23,20.63533302492345,32.43757611738598,0,1,0
Кеджистан,Эльфийская пыльца,2218-11-24,20.652101931179537,32.33761452576746,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-25,20.851318476953878,32.4363197229526,0,0,1
Кеджистан,Эльфийская пыльца,2218-11-26,21.14756836320437,32.469634495557806,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-27,21.307256342813144,32.488198764435246,0,1,0
Кеджистан,Эльфийская пыльца,2218-11-28,21.539817239765142,32.464610735919635,0,0,0
Кеджистан,Эльфийская пыльца,2218-11-29,21.650200029634654,32.47097592809727,0,1,0
Кеджистан,Эльфийская пыльца,2218-11-30,21.788955750979383,32.592868684813915,1,0,0
Кеджистан,Эльфийская пыльца,2218-12-01,21.52194822833374,32.4948376283897,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-02,21.43614684006044,32.59534868662475,0,0,1
Кеджистан,Эльфийская пыльца,2218-12-03,21.453407141824574,32.63036451494339,0,0,1
Кеджистан,Эльфийская пыльца,2218-12-04,21.34712590004475,32.650544209763986,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-05,21.333269844968573,32.628503022186,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-06,21.222691485825102,32.63636005809805,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-07,21.171067177067826,32.75969862771056,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-08,20.748480298787822,32.66307074015563,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-09,20.54511202795041,32.764939416541594,1,0,0
Кеджистан,Эльфийская пыльца,2218-12-10,20.484948031937893,32.80125767191692,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-11,20.342389374000653,32.82266808269508,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-12,20.333267849036552,32.80176265915785,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-13,20.26717915708423,32.810631009528194,0,1,0
Кеджистан,Эльфийская пыльца,2218-12-14,20.29746833029725,32.93482144852097,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-15,19.990888694151437,32.838846525944355,0,1,0
Кеджистан,Эльфийская пыльца,2218-12-16,19.93339449903167,32.94112661908558,0,0,1
Кеджистан,Эльфийская пыльца,2218-12-17,20.043972526649533,32.977570401001465,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-18,20.09139733706143,32.99877605538835,0,0,1
Кеджистан,Эльфийская пыльца,2218-12-19,20.28540625964124,32.97729290566414,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-20,20.429203047061318,32.98517138809939,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-21,20.669619873595785,33.10792596240772,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-22,20.566954110696056,33.01004237488717,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-23,20.70093518921425,33.10992285808675,0,1,0
Кеджистан,Эльфийская пыльца,2218-12-24,20.984722179433113,33.14346802215684,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-25,21.181812361588086,33.161279256038284,0,0,0
Кеджистан,Эльфийская пыльца,2218-12-26,21.497352894990705,33.135921259759016,0,0,0
Кеджистан,Эстус,2218-09-28,11.933921464170773,24.396906652712556,1,0,0
Кеджистан,Эстус,2218-09-29,12.033403375104266,24.379427605643354,0,0,0
Кеджистан,Эстус,2218-09-30,12.017285230074819,24.35474033497568,0,0,1
Кеджистан,Эстус,2218-10-01,11.986104478869613,24.33681553885604,0,0,0
Кеджистан,Эстус,2218-10-02,11.947298528713361,24.194750235744017,0,0,0
Кеджистан,Эстус,2218-10-03,11.94802097884387,24.09789822155264,1,0,0
Кеджистан,Эстус,2218-10-04,11.902770751796558,24.23645653551456,0,0,0
Кеджистан,Эстус,2218-10-05,11.869318031893938,24.238446917915574,0,0,1
Кеджистан,Эстус,2218-10-06,12.016941700938974,24.220791919991132,0,1,0
Кеджистан,Эстус,2218-10-07,12.053873669761716,24.20284622160608,0,0,0
Кеджистан,Эстус,2218-10-08,12.079859957797542,24.198384660402738,0,0,1
Кеджистан,Эстус,2218-10-09,12.101516831552749,24.07614219969375,0,0,0
Кеджистан,Эстус,2218-10-10,12.165161979849692,24.004955182938215,0,0,0
Кеджистан,Эстус,2218-10-11,12.184456849696282,24.174362614791285,0,0,1
Кеджистан,Эстус,2218-10-12,12.216343800679784,24.211606019773125,0,0,0
Кеджистан,Эстус,2218-10-13,12.42929261554503,24.232727011761128,1,0,0
Кеджистан,Эстус,2218-10-14,12.53075171641528,24.256122522820114,1,0,0
Кеджистан,Эстус,2218-10-15,12.619713991183659,24.294558525589302,0,0,1
Кеджистан,Эстус,2218-10-16,12.70207569020556,24.21573676368204,0,0,0
Кеджистан,Эстус,2218-10-17,12.823468608399985,24.187463101934195,0,0,0
Кеджистан,Эстус,2218-10-18,12.896901990200242,24.3982754980773,0,0,0
Кеджистан,Эстус,2218-10-19,12.978698190053017,24.474469426632872,0,0,0
Кеджистан,Эстус,2218-10-20,13.236737045467196,24.531219206122863,0,0,1
Кеджистан,Эстус,2218-10-21,13.377904756557905,24.586154552954785,1,0,0
Кеджистан,Эстус,2218-10-22,13.50065762668532,24.651392644872608,0,0,0
Кеджистан,Эстус,2218-10-23,13.610379559382812,24.594119745840374,0,1,0
Кеджистан,Эстус,2218-10-24,13.752213926821472,24.581770642385468,0,1,0
Кеджистан,Эстус,2218-10-25,13.838706593555708,24.802663641127484,0,0,1
Кеджистан,Эстус,2218-10-26,13.92574440364313,24.88302882249689,1,0,0
Кеджистан,Эстус,2218-10-27,14.180804277713992,24.93812798447131,1,0,0
Кеджистан,Эстус,2218-10-28,14.31040880635028,24.98582570023377,0,1,0
Кеджистан,Эстус,2218-10-29,14.412698681014856,25.03861198701281,1,0,0
Кеджистан,Эстус,2218-10-30,14.492800734428208,24.964170958581967,0,1,0
Кеджистан,Эстус,2218-10-31,14.595671972238062,24.930544128232672,0,0,0
Кеджистан,Эстус,2218-11-01,14.63375603977349,25.126746611856447,0,0,0
Кеджистан,Эстус,2218-11-02,14.662935993980758,25.179774493887166,0,0,1
Кеджистан,Эстус,2218-11-03,14.850798002939083,25.20570240876277,0,1,0
Кеджистан,Эстус,2218-11-04,14.904101264732937,25.223231413144333,0,0,0
Кеджистан,Эстус,2218-11-05,14.921363841192138,25.245688311150353,0,0,1
Кеджистан,Эстус,2218-11-06,14.908242503010907,25.141571464426693,0,0,0
Кеджистан,Эстус,2218-11-07,14.910386286994548,25.07969238870557,0,1,0
Кеджистан,Эстус,2218-11-08,14.841099547362674,25.24977197890476,0,1,0
Кеджистан,Эстус,2218-11-09,14.757297754216841,25.279430158955986,0,0,1
Кеджистан,Эстус,2218-11-10,14.827770114439943,25.28526846882713,0,1,0
Кеджистан,Эстус,2218-11-11,14.760643853666073,25.28640603794495,0,0,1
Кеджистан,Эстус,2218-11-12,14.655959517363193,25.29647038558539,0,0,1
Кеджистан,Эстус,2218-11-13,14.521035184902427,25.184138256065996,0,0,0
Кеджистан,Эстус,2218-11-14,14.40329924472362,25.11827586030912,1,0,0
Кеджистан,Эстус,2218-11-15,14.21792762143462,25.288537329157887,1,0,0
Кеджистан,Эстус,2218-11-16,14.023768984423684,25.322360033998866,0,0,0
Кеджистан,Эстус,2218-11-17,13.991572458965633,25.336056048096683,0,0,0
Кеджистан,Эстус,2218-11-18,13.831413289225804,25.34835986890462,0,0,0
Кеджистан,Эстус,2218-11-19,13.645226577478478,25.372433434116623,0,0,1
Кеджистан,Эстус,2218-11-20,13.442127900718795,25.27642316579345,0,0,0
Кеджистан,Эстус,2218-11-21,13.271201480954975,25.22861789003482,0,0,0
Кеджистан,Эстус,2218-11-22,13.049092924833232,25.4180658792288,0,0,0
Кеджистан,Эстус,2218-11-23,12.835891255035971,25.47158909688487,0,1,0
Кеджистан,Эстус,2218-11-24,12.803315983546996,25.504893343445737,0,0,0
Кеджистан,Эстус,2218-11-25,12.662105907229478,25.536133865886217,0,0,1
Кеджистан,Эстус,2218-11-26,12.514520947283623,25.577936940636604,0,0,0
Кеджистан,Эстус,2218-11-27,12.369636960794821,25.497971690445993,0,1,0
Кеджистан,Эстус,2218-11-28,12.27611522184362,25.46412057210834,0,0,0
Кеджистан,Эстус,2218-11-29,12.149784468934428,25.665106446161882,0,1,0
Кеджистан,Эстус,2218-11-30,12.049520950973244,25.727514056705168,1,0,0
Кеджистан,Эстус,2218-12-01,12.145442732553448,25.76690445806655,0,0,0
Кеджистан,Эстус,2218-12-02,12.146315227560336,25.80138188372701,0,0,1
Кеджистан,Эстус,2218-12-03,12.15207933161823,25.843613594438132,0,0,1
Кеджистан,Эстус,2218-12-04,12.169181879405118,25.761397086299112,0,0,0
Кеджистан,Эстус,2218-12-05,12.243389666409923,25.722823303649044,0,0,0
Кеджистан,Эстус,2218-12-06,12.287424220448509,25.916894056020862,0,0,0
Кеджистан,Эстус,2218-12-07,12.35690179969437,25.970531825506153,0,0,0
Кеджистан,Эстус,2218-12-08,12.61859369506544,25.999680917762394,0,0,0
Кеджистан,Эстус,2218-12-09,12.777902419005644,26.02285991271704,1,0,0
Кеджистан,Эстус,2218-12-10,12.931463590085947,26.05316644206849,0,0,0
Кеджистан,Эстус,2218-12-11,13.082551539670952,25.958829178041803,0,0,0
Кеджистан,Эстус,2218-12-12,13.273968082455012,25.908356179491633,0,0,0
Кеджистан,Эстус,2218-12-13,13.415749784702264,26.091138277526145,0,1,0
Кеджистан,Эстус,2218-12-14,13.56117634903402,26.134446136563675,0,0,0
Кеджистан,Эстус,2218-12-15,13.875093378091632,26.154520346050138,0,1,0
Кеджистан,Эстус,2218-12-16,14.061443375008595,26.170114841318394,0,0,1
Кеджистан,Эстус,2218-12-17,14.215913205431264,26.194494952722874,0,0,0
Кеджистан,Эстус,2218-12-18,14.341374647641404,26.09598516136253,0,0,1
Кеджистан,Эстус,2218-12-19,14.480796299734118,26.043115817366154,0,0,0
Кеджистан,Эстус,2218-12-20,14.544961268489402,26.22522752593308,0,0,0
Кеджистан,Эстус,2218-12-21,14.588472644227238,26.26947177316936,0,0,0
Кеджистан,Эстус,2218-12-22,14.778059727670689,26.291906998563206,0,0,0
Кеджистан,Эстус,2218-12-23,14.820078904732256,26.31105018519696,0,1,0
Кеджистан,Эстус,2218-12-24,14.81311777369458,26.33988496805989,0,0,0
Кеджистан,Эстус,2218-12-25,14.763379871421042,26.246420978655834,0,0,0
Кеджистан,Эстус,2218-12-26,14.717529317692527,26.198853272377395,0,0,0
Нокрон,Целебные травы,2218-09-28,4.999742483537995,8.472417934428606,1,0,0
Нокрон,Целебные травы,2218-09-29,4.976193269568192,8.474418174388681,1,0,0
Нокрон,Целебные травы,2218-09-30,4.962400573509346,8.438943450240318,0,1,0
Нокрон,Целебные травы,2218-10-01,4.916337542548186,8.473284537942792,0,0,0
Нокрон,Целебные травы,2218-10-02,4.846957177988992,8.470020211009073,1,0,0
Нокрон,Целебные травы,2218-10-03,4.779929216689646,8.506137265599149,0,1,0
Нокрон,Целебные травы,2218-10-04,4.736156427191997,8.604400184716498,0,0,1
Нокрон,Целебные травы,2218-10-05,4.717536935944839,8.580348271103801,0,0,0
Нокрон,Целебные травы,2218-10-06,4.676484106742343,8.575227138360786,0,0,0
Нокрон,Целебные травы,2218-10-07,4.649817454981439,8.531545748019807,0,0,1
Нокрон,Целебные травы,2218-10-08,4.595817928642196,8.556736793753059,0,0,0
Нокрон,Целебные травы,2218-10-09,4.523666779549987,8.543547210727445,0,1,0
Нокрон,Целебные травы,2218-10-10,4.459178957920953,8.569154399247926,0,0,0
Нокрон,Целебные травы,2218-10-11,4.423317402605107,8.656531372707747,0,1,0
Нокрон,Целебные травы,2218-10-12,4.417954855774572,8.62143877442083,0,0,0
Нокрон,Целебные травы,2218-10-13,4.395394708072454,8.60535078757336,0,0,0
Нокрон,Целебные травы,2218-10-14,4.392264309309674,8.551006276776679,0,0,1
Нокрон,Целебные травы,2218-10-15,4.366574002512129,8.566063125030373,1,0,0
Нокрон,Целебные травы,2218-10-16,4.32716100575648,8.543482714072839,0,0,0
Нокрон,Целебные травы,2218-10-17,4.2994289534957675,8.560640309700942,0,1,0
Нокрон,Целебные травы,2218-10-18,4.303869329887791,8.640684731956146,0,0,1
Нокрон,Целебные травы,2218-10-19,4.341831268086405,8.59952541711156,0,0,0
Нокрон,Целебные травы,2218-10-20,4.36505105588624,8.578754045670603,0,0,0
Нокрон,Целебные травы,2218-10-21,4.409554610424607,8.521192207850655,0,0,0
Нокрон,Целебные травы,2218-10-22,4.432726004821121,8.534543182285507,0,0,1
Нокрон,Целебные травы,2218-10-23,4.442760997588305,8.511774863160591,0,0,0
Нокрон,Целебные травы,2218-10-24,4.464416208135617,8.53022965706933,0,0,0
Нокрон,Целебные травы,2218-10-25,4.517540011074497,8.612984759400224,0,0,0
Нокрон,Целебные травы,2218-10-26,4.602851475168966,8.575840916166086,1,0,0
Нокрон,Целебные травы,2218-10-27,4.671478553378728,8.560246812930721,0,0,0
Нокрон,Целебные травы,2218-10-28,4.758868669049055,8.508850498818335,1,0,0
Нокрон,Целебные травы,2218-10-29,4.821864681161539,8.529155828278471,0,0,1
Нокрон,Целебные травы,2218-10-30,4.868165098154445,8.513910835426287,1,0,0
Нокрон,Целебные травы,2218-10-31,4.922079121256862,8.540223717608036,0,1,0
Нокрон,Целебные травы,2218-11-01,5.003062546350908,8.630929673032645,0,0,0
Нокрон,Целебные травы,2218-11-02,5.1115008245374804,8.60158651736645,0,1,0
Нокрон,Целебные травы,2218-11-03,5.198250478946048,8.593406029132229,1,0,0
Нокрон,Целебные травы,2218-11-04,5.298552029195225,8.548812234380275,0,0,0
Нокрон,Целебные травы,2218-11-05,5.369107426073547,8.575104415894907,1,0,0
Нокрон,Целебные травы,2218-11-06,5.4175408968950505,8.564851570008019,0,0,0
Нокрон,Целебные травы,2218-11-07,5.468153822405225,8.595013807197201,1,0,0
Нокрон,Целебные травы,2218-11-08,5.540459720984336,8.68831377741278,0,0,0
Нокрон,Целебные травы,2218-11-09,5.634965691557932,8.660235902680991,0,0,0
Нокрон,Целебные травы,2218-11-10,5.702711566514674,8.651960250255714,0,0,0
Нокрон,Целебные травы,2218-11-11,5.7791799803828345,8.605922169828126,0,0,0
Нокрон,Целебные травы,2218-11-12,5.821370410251589,8.629475425416686,0,0,0
Нокрон,Целебные травы,2218-11-13,5.83725613959119,8.615285524773725,0,0,0
Нокрон,Целебные травы,2218-11-14,5.851534814446641,8.640448757592408,0,0,0
Нокрон,Целебные травы,2218-11-15,5.8841587123025585,8.727860073986994,0,0,1
Нокрон,Целебные травы,2218-11-16,5.9361111158462,8.693207670695871,0,0,1
Нокрон,Целебные травы,2218-11-17,5.958940080391853,8.677901235583954,0,0,0
Нокрон,Целебные травы,2218-11-18,5.988662835321067,8.6246251207488,0,0,0
Нокрон,Целебные травы,2218-11-19,5.982833908315197,8.640994347324085,0,0,1
Нокрон,Целебные травы,2218-11-20,5.949995956066642,8.619940338341847,0,0,0
Нокрон,Целебные травы,2218-11-21,5.915424003152157,8.638822100375945,0,1,0
Нокрон,Целебные травы,2218-11-22,5.899649244080978,8.720786204969668,0,1,0
Нокрон,Целебные травы,2218-11-23,5.9042288390460556,8.681753660862428,0,0,0
Нокрон,Целебные травы,2218-11-24,5.881273035219047,8.66334084899313,0,0,0
Нокрон,Целебные травы,2218-11-25,5.867342903226037,8.608406003405486,0,0,0
Нокрон,Целебные травы,2218-11-26,5.820511833814892,8.624699339430245,0,0,0
Нокрон,Целебные травы,2218-11-27,5.749809842423555,8.605243903433053,0,1,0
Нокрон,Целебные травы,2218-11-28,5.680961455322188,8.627443017199168,0,0,0
Нокрон,Целебные травы,2218-11-29,5.634903412180764,8.714437790138225,0,0,0
Нокрон,Целебные травы,2218-11-30,5.613548702687089,8.682092878640086,0,0,0
Нокрон,Целебные травы,2218-12-01,5.569308362336753,8.671917716050174,0,0,0
Нокрон,Целебные травы,2218-12-02,5.538984414892578,8.62661470932262,1,0,0
Нокрон,Целебные травы,2218-12-03,5.480827207085962,8.653732477248285,0,0,0
Нокрон,Целебные травы,2218-12-04,5.403976283982859,8.646051138993107,1,0,0
Нокрон,Целебные травы,2218-12-05,5.334195676920803,8.680695422797571,0,0,1
Нокрон,Целебные травы,2218-12-06,5.2923899315159275,8.780498929671941,0,0,1
Нокрон,Целебные травы,2218-12-07,5.280367477284264,8.760997561267146,0,1,0
Нокрон,Целебные травы,2218-12-08,5.2503628358122345,8.763359138088758,0,1,0
Нокрон,Целебные травы,2218-12-09,5.238931111561355,8.729940484585745,0,0,0
Нокрон,Целебные травы,2218-12-10,5.204008049005446,8.76794982032805,0,0,0
Нокрон,Целебные травы,2218-12-11,5.154354821441284,8.7698412204504,0,0,1
Нокрон,Целебные травы,2218-12-12,5.115298416624335,8.812436666450804,0,0,1
Нокрон,Целебные травы,2218-12-13,5.107253914354659,8.918298777065244,0,0,0
Нокрон,Целебные травы,2218-12-14,5.131495198196078,8.902731993777653,0,0,0
Нокрон,Целебные травы,2218-12-15,5.139685511285481,8.906719029390008,0,0,0
Нокрон,Целебные травы,2218-12-16,5.1677811857703695,8.87248366166087,0,1,0
Нокрон,Целебные травы,2218-12-17,5.173101688337834,8.907157545247692,0,0,0
Нокрон,Целебные травы,2218-12-18,5.163784980992997,8.903177672614916,0,0,0
Нокрон,Целебные травы,2218-12-19,5.1645388735489,8.937409909769581,1,0,0
Нокрон,Целебные травы,2218-12-20,5.195174455151953,9.03252164147223,0,0,0
Нокрон,Целебные травы,2218-12-21,5.256387924079127,9.003981287454991,0,0,0
Нокрон,Целебные травы,2218-12-22,5.299301992480043,8.992991527551336,0,0,0
Нокрон,Целебные травы,2218-12-23,5.359379957128164,8.942047389443648,0,0,0
Нокрон,Целебные травы,2218-12-24,5.393505340826435,8.958596984290056,0,0,0
Нокрон,Целебные травы,2218-12-25,5.4094458723258025,8.935431670555282,0,0,0
Нокрон,Целебные травы,2218-12-26,5.431612262703228,8.94980125531025,0,0,1
Нокрон,Эльфийская пыльца,2218-09-28,10.383739468643956,16.464249230768225,1,0,0
Нокрон,Эльфийская пыльца,2218-09-29,10.384891147161973,16.519766168931824,1,0,0
Нокрон,Эльфийская пыльца,2218-09-30,10.409815059290272,16.423179585309345,0,1,0
Нокрон,Эльфийская пыльца,2218-10-01,10.477228757923852,16.466194902870367,0,0,0
Нокрон,Эльфийская пыльца,2218-10-02,10.609681720625607,16.481311638962072,1,0,0
Нокрон,Эльфийская пыльца,2218-10-03,10.60310642818673,16.56138396349364,0,1,0
Нокрон,Эльфийская пыльца,2218-10-04,10.725530397000636,16.458491306645687,0,0,1
Нокрон,Эльфийская пыльца,2218-10-05,10.818786596550447,16.428577385988877,0,0,0
Нокрон,Эльфийская пыльца,2218-10-06,10.829361141093585,16.48574392741901,0,0,0
Нокрон,Эльфийская пыльца,2218-10-07,10.865685878810107,16.393476996312284,0,0,1
Нокрон,Эльфийская пыльца,2218-10-08,10.946087808228064,16.44339689002355,0,0,0
Нокрон,Эльфийская пыльца,2218-10-09,11.092580097782317,16.46785126613246,0,1,0
Нокрон,Эльфийская пыльца,2218-10-10,11.100428461008939,16.55947908507052,0,0,0
Нокрон,Эльфийская пыльца,2218-10-11,11.236883049431807,16.470086271719875,0,1,0
Нокрон,Эльфийская пыльца,2218-10-12,11.342912740764042,16.455291343289602,0,0,0
Нокрон,Эльфийская пыльца,2218-10-13,11.364080034994071,16.5288271130884,0,0,0
Нокрон,Эльфийская пыльца,2218-10-14,11.407863401038098,16.45377618400476,0,0,1
Нокрон,Эльфийская пыльца,2218-10-15,11.491638141322708,16.521330947402024,1,0,0
Нокрон,Эльфийская пыльца,2218-10-16,11.63649963017278,16.563397500103918,0,0,0
Нокрон,Эльфийская пыльца,2218-10-17,11.636861727410913,16.67217077685182,0,1,0
Нокрон,Эльфийская пыльца,2218-10-18,11.759219574291736,16.599021509590205,0,0,1
Нокрон,Эльфийская пыльца,2218-10-19,11.843912718193014,16.59915296362241,0,0,0
Нокрон,Эльфийская пыльца,2218-10-20,11.836025898217818,16.685913267027466,0,0,0
Нокрон,Эльфийская пыльца,2218-10-21,11.842733530495988,16.62204076569867,0,0,0
Нокрон,Эльфийская пыльца,2218-10-22,11.881298256718072,16.698432858122835,0,0,1
Нокрон,Эльфийская пыльца,2218-10-23,11.972906828989208,16.746757487508262,0,0,0
Нокрон,Эльфийская пыльца,2218-10-24,11.912275688165929,16.859034386964435,0,0,0
Нокрон,Эльфийская пыльца,2218-10-25,11.966415150597479,16.786526526082223,0,0,0
Нокрон,Эльфийская пыльца,2218-10-26,11.976388019067276,16.78439958930346,1,0,0
Нокрон,Эльфийская пыльца,2218-10-27,11.88819998560991,16.866035229318122,0,0,0
Нокрон,Эльфийская пыльца,2218-10-28,11.810128066762385,16.794275503541673,1,0,0
Нокрон,Эльфийская пыльца,2218-10-29,11.760697798086415,16.860188972683012,0,0,1
Нокрон,Эльфийская пыльца,2218-10-30,11.762492976559825,16.89567771287177,1,0,0
Нокрон,Эльфийская пыльца,2218-10-31,11.61173096185271,16.99305245759378,0,1,0
Нокрон,Эльфийская пыльца,2218-11-01,11.576993226158484,16.90391648198442,0,0,0
Нокрон,Эльфийская пыльца,2218-11-02,11.50094784249816,16.883816263118856,0,1,0
Нокрон,Эльфийская пыльца,2218-11-03,11.331202228801729,16.94654489645052,1,0,0
Нокрон,Эльфийская пыльца,2218-11-04,11.177593386972378,16.855375940393923,0,0,0
Нокрон,Эльфийская пыльца,2218-11-05,11.060127383778875,16.901818452002004,1,0,0
Нокрон,Эльфийская пыльца,2218-11-06,11.002752874807376,16.918212761286576,0,0,0
Нокрон,Эльфийская пыльца,2218-11-07,10.802902659745147,16.997294500566934,1,0,0
Нокрон,Эльфийская пыльца,2218-11-08,10.730193872735883,16.89106779737716,0,0,0
Нокрон,Эльфийская пыльца,2218-11-09,10.628124323279792,16.855445948397293,0,0,0
Нокрон,Эльфийская пыльца,2218-11-10,10.44490401849659,16.904545818303617,0,0,0
Нокрон,Эльфийская пыльца,2218-11-11,10.290729687524577,16.801913872214268,0,0,0
Нокрон,Эльфийская пыльца,2218-11-12,10.185714487970117,16.839274807718045,0,0,0
